listing_id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,district,city,latitude,longitude,property_type,room_type,accommodates,bedrooms,amenities,price,minimum_nights,maximum_nights,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
15867356,Montmartre appartement trÃ¨s lumineux et chaleureux,63676509,20-03-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88677,2.34532,Entire apartment,Entire place,2,1,"['Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Private entrance', 'First aid kit', 'Heating', 'Kitchen', 'Breakfast', 'Coffee maker', 'Cooking basics', 'Shampoo', 'Carbon monoxide alarm']",110,4,15,100,10,10,10,10,10,10,f
16305729,Cosy 59 m2 flat near Canal - 2 nights min stay,1538488,27-12-2011,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88404,2.37123,Entire apartment,Entire place,2,1,"['Lake access', 'Shampoo', 'Heating', 'TV', 'Iron', 'Kitchen', 'Essentials', 'Hair dryer', 'Washer', 'Smoke alarm', 'Wifi', 'Dedicated workspace']",84,6,17,100,10,10,10,10,10,10,f
16597571,Confortable Appartement Parisien 75mÂ² / 810ftÂ²,18001852,12-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Passy,,Paris,48.84918,2.26782,Entire apartment,Entire place,2,1,"['Dishwasher', 'Essentials', 'Stove', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'TV', 'Iron', 'Indoor fireplace', 'Dryer', 'Bathtub', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Washer', 'Microwave', 'Cooking basics', 'Paid parking off premises', 'Shampoo', 'Carbon monoxide alarm', 'Elevator']",193,4,31,100,10,10,10,10,10,10,f
16823027,Cosy Apartment just besides Sacre Coeur.,2619172,12-06-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.889,2.34743,Entire apartment,Entire place,2,1,"['Kitchen', 'Hair dryer', 'Hangers', 'Dedicated workspace', 'Heating', 'Long term stays allowed', 'Shampoo', 'Essentials', 'Washer', 'Wifi']",80,3,35,100,10,10,10,10,10,10,f
16833985,Beautiful Flat near Canal Saint Martin,112046805,18-01-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.88302,2.37046,Entire apartment,Entire place,2,1,"['Heating', 'Washer', 'Dedicated workspace', 'Wifi', 'Cable TV', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'TV']",70,3,40,100,10,10,10,10,10,10,f
16870770,Take it easy,34773990,01-06-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.89254,2.32644,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Shampoo', 'Heating', 'Elevator', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Dishes and silverware', 'Refrigerator', 'Cooking basics', 'Hot water', 'Essentials', 'Host greets you', 'Bed linens', 'TV', 'Breakfast', 'Microwave']",70,6,7,100,10,10,10,10,10,10,f
17121971,Beau 2 piÃ¨ces entiÃ¨rement equipe - Cosy apartment,82266360,07-07-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83618,2.29177,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Dedicated workspace', 'Elevator', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'TV']",50,2,7,100,10,10,10,10,10,10,f
17931228,Charming flat (1 bedroom + 1 livingroom) in Paris,30833205,08-04-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84636,2.29971,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'TV']",80,4,12,100,10,10,10,10,10,10,f
18000306,"A Marx Dormoy, un charmant 2 piÃ¨ces !",24783608,13-12-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.89172,2.36234,Entire apartment,Entire place,2,1,"['Heating', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Essentials', 'Bed linens', 'Breakfast']",47,3,5,100,10,10,10,10,10,10,f
18015917,Sun and soul in the heart of Jourdain village,33024460,10-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87756,2.38891,Entire apartment,Entire place,2,1,"['Essentials', 'Stove', 'Hot water', 'Hangers', 'Wifi', 'Dedicated workspace', 'Host greets you', 'TV', 'Iron', 'Refrigerator', 'Oven', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Coffee maker', 'Washer', 'Breakfast', 'Cooking basics', 'Cable TV', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Cleaning before checkout']",80,4,10,100,10,10,10,10,10,10,f
18138103,Appartement cosy au coeur de Montmartre,5846108,09-04-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.8826,2.34217,Entire apartment,Entire place,2,1,"['Shampoo', 'Oven', 'Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Cable TV', 'Wifi', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Dishes and silverware', 'Hot water', 'Essentials', 'TV', 'Carbon monoxide alarm', 'Microwave']",95,2,8,100,10,10,10,10,10,10,f
18387168,Spacious 1BR in the heart of the 9th (Montmartre),5004489,07-02-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.87869,2.34585,Entire apartment,Entire place,2,1,"['Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Iron', 'Dryer', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Dishwasher', 'TV', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Indoor fireplace', 'Wifi', 'Long term stays allowed', 'Microwave']",130,4,1124,100,10,10,10,10,10,10,f
18483142,Appartement 60m2 au centre de Paris,17671965,05-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.86034,2.35018,Entire apartment,Entire place,2,1,"['Essentials', 'Hot water', 'Hangers', 'Smoke alarm', 'Wifi', 'Luggage dropoff allowed', 'Long term stays allowed', 'Dedicated workspace', 'Host greets you', 'TV', 'Iron', 'Bathtub', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Breakfast', 'Microwave', 'Cable TV', 'Paid parking off premises', 'Shampoo', 'Extra pillows and blankets', 'Bed linens', 'Carbon monoxide alarm', 'Cleaning before checkout', 'Elevator']",130,7,30,100,10,10,10,10,10,10,f
18501601,Appartement 2 piÃ¨ces Paris 12eme,128394888,01-05-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Reuilly,,Paris,48.83688,2.39378,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Ethernet connection', 'Heating', 'Washer', 'Dedicated workspace', 'Extra pillows and blankets', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Bed linens', 'Long term stays allowed', 'TV']",29,5,30,100,10,10,10,10,10,10,f
19084185,Appartement cosy zen et calme rempli de charme,133265156,03-06-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84103,2.35032,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Indoor fireplace', 'Smoke alarm', 'Cable TV', 'Wifi', 'Kitchen', 'Fire extinguisher', 'Essentials', 'Long term stays allowed', 'TV']",60,7,31,100,10,10,10,10,10,10,f
19304993,Lovely flat in Belleville / Buttes Chaumonts,1816994,27-02-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.87419,2.38263,Entire apartment,Entire place,2,1,"['Dishes and silverware', 'Hangers', 'Luggage dropoff allowed', 'Stove', 'Coffee maker', 'Breakfast', 'Iron', 'Dryer', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'Dishwasher', 'TV', 'Paid parking off premises', 'Shampoo', 'Lockbox', 'Heating', 'Washer', 'Extra pillows and blankets', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi']",75,4,25,100,10,10,10,10,10,10,f
19453507,"Bright Apartment 40sq m, Alexandre Dumas/Charonne",45121185,26-09-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85589,2.39434,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Iron', 'Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'TV', 'Carbon monoxide alarm']",40,1,5,100,10,10,10,10,10,10,f
19483177,Appartement chaleureux aux Batignolles,14374649,16-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.8861,2.32218,Entire apartment,Entire place,2,1,"['High chair', 'Dishes and silverware', 'Hangers', 'Changing table', 'Luggage dropoff allowed', 'Stove', 'Coffee maker', 'Carbon monoxide alarm', 'Iron', 'Children\u2019s books and toys', 'Dryer', 'Dedicated workspace', 'Smoke alarm', 'Baby bath', 'Dishwasher', 'TV', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Outlet covers', 'Oven', 'Hair dryer', 'Wifi', 'Smart lock', 'Long term stays allowed', 'Cleaning before checkout', 'Microwave']",75,5,1124,100,10,10,10,10,10,10,f
19485269,Appartement cosy au bord du canal,136759242,24-06-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.88074,2.36913,Entire apartment,Entire place,2,1,"['TV', 'Hair dryer', 'Iron', 'Smoke alarm', 'Kitchen', 'Elevator', 'Heating', 'Washer', 'Wifi']",65,1,5,100,10,10,10,10,10,10,f
19552944,Charming flat cosy and sunny in Paris 11Ã¨me,16281464,02-06-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85805,2.38028,Entire apartment,Entire place,2,1,"['Elevator', 'Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Dishwasher', 'TV', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi']",60,3,10,100,10,10,10,10,10,10,f
19567516,Joli appartement sous les toits,32430079,02-05-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.88222,2.36799,Entire apartment,Entire place,2,1,"['Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Iron', 'Dedicated workspace', 'Essentials', 'Bed linens', 'Dishwasher', 'TV', 'Shampoo', 'Heating', 'Washer', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Game console', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Room-darkening shades', 'Microwave']",40,63,110,100,10,10,10,10,10,10,f
19639243,Appartement Guenzi,60805901,28-02-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Palais-Bourbon,,Paris,48.8566,2.32413,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed']",90,3,30,100,10,10,10,10,10,10,f
19731843,Appartement 2 piÃ¨ces 26 m2,26840143,28-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85532,2.3898,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'TV']",45,1,60,100,10,10,10,10,10,10,f
19754505,Spacieux appartement Champs Elysees,5940804,15-04-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Elysee,,Paris,48.87371,2.30513,Entire apartment,Entire place,2,1,"['Elevator', 'Dishes and silverware', 'Hangers', 'Luggage dropoff allowed', 'Stove', 'Coffee maker', 'Iron', 'Essentials', 'Bed linens', 'Dishwasher', 'TV', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Building staff', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Microwave']",119,2,30,100,10,10,10,10,10,10,f
20068480,Cosy and romantic Montmartre flat in trendy 18th,15518110,14-05-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.8924,2.33754,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Kitchen', 'Essentials', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Host greets you']",100,3,21,100,10,10,10,10,10,10,f
20467951,Appt. calme dans quartier anime et authentique,65653529,03-04-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87322,2.35345,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'First aid kit', 'Essentials', 'Hangers', 'Breakfast']",65,2,8,100,10,10,10,10,10,10,f
20584340,Charmant appartement en plein cÅ“ur de Paris  !!!,19336265,02-08-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86312,2.3551,Entire apartment,Entire place,2,1,"['Kitchen', 'Coffee maker', 'Hangers', 'Iron', 'Smoke alarm', 'Cable TV', 'Refrigerator', 'Elevator', 'Stove', 'Essentials', 'Dryer', 'TV', 'Air conditioning', 'Dishes and silverware', 'Washer', 'Luggage dropoff allowed', 'Hair dryer', 'Heating', 'Cooking basics', 'Microwave', 'Wifi']",66,2,7,100,10,10,10,10,10,10,f
20626410,Cosy appartment near Montmartre. Feel welcome !!,7197249,30-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88708,2.35013,Entire apartment,Entire place,2,1,"['Ethernet connection', 'Pocket wifi', 'Hangers', 'Luggage dropoff allowed', 'Breakfast', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'First aid kit', 'Essentials', 'Bed linens', 'TV', 'Heating', 'Washer', 'Extra pillows and blankets', 'Cable TV', 'Kitchen', 'Fire extinguisher', 'Hot water', 'Hair dryer', 'Wifi', 'Host greets you']",70,2,14,100,10,10,10,10,10,10,f
20718933,Relaxing apartment in the center of Le Marais,9149328,30-09-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.85714,2.35791,Entire apartment,Entire place,2,1,"['Shampoo', 'Cooking basics', 'Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Bed linens', 'Bathtub', 'Coffee maker', 'Hangers', 'Smoke alarm', 'Stove', 'Wifi', 'Dishes and silverware', 'Refrigerator', 'Dedicated workspace', 'Host greets you']",110,9,25,100,10,10,10,10,10,10,f
21226782,Lionel' s  Home,153381512,05-10-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.84099,2.2835,Entire apartment,Entire place,2,1,"['Patio or balcony', 'Elevator', 'Dishes and silverware', 'Hangers', 'Coffee maker', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'First aid kit', 'Essentials', 'Private entrance', 'Bed linens', 'TV', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Extra pillows and blankets', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi']",60,4,9,100,10,10,10,10,10,10,f
21273138,2 piÃ¨ces calme au coeur de Belleville,21003846,06-09-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87075,2.37916,Entire apartment,Entire place,2,1,"['Kitchen', 'Iron', 'Hair dryer', 'Hangers', 'Coffee maker', 'Garden or backyard', 'Ethernet connection', 'Cooking basics', 'Dedicated workspace', 'Hot water', 'Heating', 'Shampoo', 'Refrigerator', 'Bed linens', 'Stove', 'Essentials', 'Dishes and silverware', 'Washer', 'Oven', 'Wifi']",50,2,15,100,10,10,10,10,10,10,f
21362982,2 piÃ¨ces de charme typiquement parisien,7846101,04-03-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86874,2.37082,Entire apartment,Entire place,2,1,"['Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Iron', 'Dryer', 'Essentials', 'Private entrance', 'Dishwasher', 'TV', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Oven', 'Hair dryer', 'Wifi', 'Host greets you']",78,2,14,100,10,10,10,10,10,10,f
21643174,2 piÃ¨ces Bastille,52233035,25-12-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85747,2.37121,Entire apartment,Entire place,2,1,"['Hair dryer', 'Iron', 'Dedicated workspace', 'Heating', 'Essentials', 'Washer', 'Dryer', 'Wifi']",60,1,15,100,10,10,10,10,10,10,f
21646257,Duplex Menilmontant / Saint Maur,50935515,09-12-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.86637,2.38164,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Essentials', 'Long term stays allowed', 'Breakfast']",70,3,30,100,10,10,10,10,10,10,f
22371491,Chaleureux 2 piÃ¨ces aux pieds de Montmartre,4371248,10-12-2012,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88762,2.34772,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Washer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Long term stays allowed', 'Host greets you', 'TV', 'Breakfast']",83,1,30,100,10,10,10,10,10,10,f
22426295,"Large, bright living room 15 mn from Montmartre",164235846,26-12-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88077,2.34835,Entire apartment,Entire place,2,1,"['Dishes and silverware', 'Hangers', 'Stove', 'Iron', 'Dryer', 'Dedicated workspace', 'Essentials', 'Dishwasher', 'TV', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Extra pillows and blankets', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Indoor fireplace', 'Wifi']",95,2,6,100,10,10,10,10,10,10,f
22513686,Appartement Himalaya,13689847,30-03-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.87333,2.40045,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Washer', 'Dedicated workspace', 'Elevator', 'Wifi', 'First aid kit', 'Essentials']",75,1,15,100,10,10,10,10,10,10,f
22563791,Appartement cosy canal St Martin,61153630,01-03-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Enclos-St-Laurent,,Paris,48.87259,2.3617,Entire apartment,Entire place,2,1,"['Heating', 'Kitchen', 'Essentials', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Host greets you']",80,2,3,100,10,10,10,10,10,10,f
22683095,Appart Place Reunion,156306721,26-10-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85378,2.40004,Entire apartment,Entire place,2,1,['Essentials'],100,1,5,100,10,10,10,10,10,10,f
22741825,Charming appartment near Arc de Triomphe,29038240,09-03-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Batignolles-Monceau,,Paris,48.87927,2.28869,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Bed linens', 'Washer', 'Hair dryer', 'Extra pillows and blankets', 'Wifi', 'Kitchen', 'Smoke alarm', 'Hot water', 'Essentials', 'Private entrance', 'Host greets you', 'Hangers', 'TV']",99,2,7,100,10,10,10,10,10,10,f
22883483,Charmant 2 piÃ¨ces au coeur du 11 Ã¨me arr.,18443662,20-07-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85546,2.38855,Entire apartment,Entire place,2,1,"['Shampoo', 'Heating', 'Hair dryer', 'Wifi', 'Kitchen', 'Hot water', 'Essentials', 'TV']",45,2,7,100,10,10,10,10,10,10,f
22980552,Cosy flat with 2 terrasses near Montmartre,5248211,27-02-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88572,2.34799,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Iron', 'Shampoo', 'Oven', 'Patio or balcony', 'Heating', 'Washer', 'Smoke alarm', 'Wifi', 'Kitchen', 'Refrigerator', 'Dishes and silverware', 'Cooking basics', 'Hot water', 'Essentials', 'Host greets you', 'Dishwasher', 'Stove', 'Microwave']",120,2,14,100,10,10,10,10,10,10,f
23016641,Arty & quiet apartement  in Montorgeuil,26718600,26-01-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.86707,2.3489,Entire apartment,Entire place,2,1,"['Paid parking off premises', 'Shampoo', 'Iron', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Private entrance']",89,4,8,100,10,10,10,10,10,10,f
23103869,Petit Cocon charmant et arty au coeur du VÃ¨ Ardt,14556341,21-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Pantheon,,Paris,48.84477,2.34124,Entire apartment,Entire place,2,1,"['TV', 'Iron', 'Hair dryer', 'Hangers', 'Kitchen', 'Paid parking off premises', 'Host greets you', 'Dedicated workspace', 'Hot water', 'Heating', 'Essentials', 'Washer', 'Dryer', 'Wifi']",135,3,10,100,10,10,10,10,10,10,f
23227926,Enjoy Paris in the most dynamic area !,7667605,23-07-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Hotel-de-Ville,,Paris,48.85915,2.35466,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Dryer', 'Hair dryer', 'Smoke alarm', 'Wifi', 'Dedicated workspace', 'Kitchen', 'Hot water', 'Hangers', 'Essentials', 'Host greets you', 'Long term stays allowed', 'TV', 'Breakfast']",60,3,1124,100,10,10,10,10,10,10,f
23552264,Charmant 2 piÃ¨ces 31m2 tout equipe Paris 20e,13821039,02-04-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Menilmontant,,Paris,48.85816,2.40691,Entire apartment,Entire place,2,1,"['Iron', 'Heating', 'Washer', 'Dryer', 'Hair dryer', 'Wifi', 'Kitchen', 'Smoke alarm', 'Essentials', 'Host greets you', 'TV']",55,2,15,100,10,10,10,10,10,10,f
23620417,Stunning apartment - Paris 17e near Montmartre,176722965,05-03-2018,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Montmartre,,Paris,48.88986,2.32731,Entire apartment,Entire place,2,1,"['Shampoo', 'Iron', 'Luggage dropoff allowed', 'Heating', 'Washer', 'Hair dryer', 'Dedicated workspace', 'Smoke alarm', 'Wifi', 'Kitchen', 'Elevator', 'Hot water', 'Hangers', 'Essentials', 'Host greets you', 'Long term stays allowed', 'TV']",110,4,110,100,10,10,10,10,10,10,f
23873543,Joli appartement parisien pour couple et famille,75696830,04-06-2016,"Paris, Ile-de-France, France",,,,f,1,t,t,Vaugirard,,Paris,48.83572,2.29943,Entire apartment,Entire place,2,1,"['Heating', 'Washer', 'Hair dryer', 'Dryer', 'Smoke alarm', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Elevator', 'Essentials', 'Private entrance', 'TV']",90,1,1,100,10,10,10,10,10,10,f
23876762,Appartement dans le Marais,9568535,22-10-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Temple,,Paris,48.86129,2.35834,Entire apartment,Entire place,2,1,"['Heating', 'TV', 'Iron', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Dryer', 'Carbon monoxide alarm', 'Breakfast', 'Hangers', 'Smoke alarm', 'Wifi', 'Cable TV']",80,5,15,100,10,10,10,10,10,10,f
23940154,Cozy studio au coeur de Paris - Opera,48849259,12-11-2015,"Paris, Ile-de-France, France",,,,f,1,t,t,Bourse,,Paris,48.87012,2.33489,Entire apartment,Entire place,2,1,"['Iron', 'Shampoo', 'Heating', 'Elevator', 'Dedicated workspace', 'Wifi', 'Kitchen', 'Essentials', 'Hangers', 'Private entrance', 'Breakfast']",50,4,15,100,10,10,10,10,10,10,f
23976259,Beautiful two-room apartment in Paris trendy area,13238941,17-03-2014,"Paris, Ile-de-France, France",,,,f,1,t,t,Opera,,Paris,48.88,2.34684,Entire apartment,Entire place,2,1,"['Bathtub', 'Dishes and silverware', 'Pocket wifi', 'Hangers', 'Stove', 'Coffee maker', 'Breakfast', 'Iron', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'Dishwasher', 'TV', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Extra pillows and blankets', 'Cable TV', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Hair dryer', 'Wifi', 'Long term stays allowed', 'Microwave']",135,4,120,100,10,10,10,10,10,10,f
24214104,"Go East! 50m2 near Gare du Nord, canal & park",6731960,04-06-2013,"Paris, Ile-de-France, France",,,,f,1,t,t,Buttes-Chaumont,,Paris,48.8841,2.37546,Entire apartment,Entire place,2,1,"['Patio or balcony', 'Single level home', 'Elevator', 'Dishes and silverware', 'Hangers', 'Stove', 'Coffee maker', 'Garden or backyard', 'Dedicated workspace', 'Smoke alarm', 'Essentials', 'Bed linens', 'Dishwasher', 'Paid parking off premises', 'Shampoo', 'Heating', 'Washer', 'Extra pillows and blankets', 'Waterfront', 'Kitchen', 'Refrigerator', 'Cooking basics', 'Hot water', 'Oven', 'Wifi', 'Host greets you']",90,2,23,100,10,10,10,10,10,10,f
24530506,Stylish love nest in authentic Aligre area,110752649,10-01-2017,"Paris, Ile-de-France, France",,,,f,1,t,t,Popincourt,,Paris,48.85139,2.38152,Entire apartment,Entire place,2,1,"['Dishwasher', 'Free street parking', 'Shampoo', 'Dishes and silverware', 'Heating', 'Kitchen', 'Hair dryer', 'Essentials', 'Washer', 'Coffee maker', 'Refrigerator', 'Hot water', 'Hangers', 'Smoke alarm', 'Microwave', 'Wifi', 'Cooking basics', 'Dedicated workspace', 'Host greets you']",78,7,25,100,10,10,10,10,10,10,f
